"country","Date","case_type","value"
"Algeria",2020-02-03,"Recovered",0
"Algeria",2020-02-04,"Active Cases",0
"Algeria",2020-02-04,"Total Cases",0
"Algeria",2020-02-04,"Deaths",0
"Algeria",2020-02-04,"Recovered",0
"Algeria",2020-02-05,"Active Cases",0
"Algeria",2020-02-05,"Total Cases",0
"Algeria",2020-02-05,"Deaths",0
"Algeria",2020-02-05,"Recovered",0
"Algeria",2020-02-06,"Active Cases",0
"Algeria",2020-02-06,"Total Cases",0
"Algeria",2020-02-06,"Deaths",0
"Algeria",2020-02-06,"Recovered",0
"Algeria",2020-02-07,"Active Cases",0
"Algeria",2020-02-07,"Total Cases",0
"Algeria",2020-02-07,"Deaths",0
"Algeria",2020-02-07,"Recovered",0
"Algeria",2020-02-08,"Active Cases",0
"Algeria",2020-02-08,"Total Cases",0
"Algeria",2020-02-08,"Deaths",0
"Algeria",2020-02-08,"Recovered",0
"Algeria",2020-02-09,"Active Cases",0
"Algeria",2020-02-09,"Total Cases",0
"Algeria",2020-02-09,"Deaths",0
"Algeria",2020-02-09,"Recovered",0
"Algeria",2020-02-10,"Active Cases",0
"Algeria",2020-02-10,"Total Cases",0
"Algeria",2020-02-10,"Deaths",0
"Algeria",2020-02-10,"Recovered",0
"Algeria",2020-02-11,"Active Cases",0
"Algeria",2020-02-11,"Total Cases",0
"Algeria",2020-02-11,"Deaths",0
"Algeria",2020-02-11,"Recovered",0
"Algeria",2020-02-12,"Active Cases",0
"Algeria",2020-02-12,"Total Cases",0
"Algeria",2020-02-12,"Deaths",0
"Algeria",2020-02-12,"Recovered",0
"Algeria",2020-02-13,"Active Cases",0
"Algeria",2020-02-13,"Total Cases",0
"Algeria",2020-02-13,"Deaths",0
"Algeria",2020-02-13,"Recovered",0
"Algeria",2020-02-14,"Active Cases",0
"Algeria",2020-02-14,"Total Cases",0
"Algeria",2020-02-14,"Deaths",0
"Algeria",2020-02-14,"Recovered",0
"Algeria",2020-02-15,"Active Cases",0
"Algeria",2020-02-15,"Total Cases",0
"Algeria",2020-02-15,"Deaths",0
"Algeria",2020-02-15,"Recovered",0
"Algeria",2020-02-16,"Active Cases",0
"Algeria",2020-02-16,"Total Cases",0
"Algeria",2020-02-16,"Deaths",0
"Algeria",2020-02-16,"Recovered",0
"Algeria",2020-02-17,"Active Cases",0
"Algeria",2020-02-17,"Total Cases",0
"Algeria",2020-02-17,"Deaths",0
"Algeria",2020-02-17,"Recovered",0
"Algeria",2020-02-18,"Active Cases",0
"Algeria",2020-02-18,"Total Cases",0
"Algeria",2020-02-18,"Deaths",0
"Algeria",2020-02-18,"Recovered",0
"Algeria",2020-02-19,"Active Cases",0
"Algeria",2020-02-19,"Total Cases",0
"Algeria",2020-02-19,"Deaths",0
"Algeria",2020-02-19,"Recovered",0
"Algeria",2020-02-20,"Active Cases",0
"Algeria",2020-02-20,"Total Cases",0
"Algeria",2020-02-20,"Deaths",0
"Algeria",2020-02-20,"Recovered",0
"Algeria",2020-02-21,"Active Cases",0
"Algeria",2020-02-21,"Total Cases",0
"Algeria",2020-02-21,"Deaths",0
"Algeria",2020-02-21,"Recovered",0
"Algeria",2020-02-22,"Active Cases",0
"Algeria",2020-02-22,"Total Cases",0
"Algeria",2020-02-22,"Deaths",0
"Algeria",2020-02-22,"Recovered",0
"Algeria",2020-02-23,"Active Cases",0
"Algeria",2020-02-23,"Total Cases",0
"Algeria",2020-02-23,"Deaths",0
"Algeria",2020-02-23,"Recovered",0
"Algeria",2020-02-24,"Active Cases",0
"Algeria",2020-02-24,"Total Cases",0
"Algeria",2020-02-24,"Deaths",0
"Algeria",2020-02-24,"Recovered",0
"Algeria",2020-02-25,"Active Cases",1
"Algeria",2020-02-25,"Total Cases",1
"Algeria",2020-02-25,"Deaths",0
"Algeria",2020-02-25,"Recovered",0
"Algeria",2020-02-26,"Active Cases",1
"Algeria",2020-02-26,"Total Cases",1
"Algeria",2020-02-26,"Deaths",0
"Algeria",2020-02-26,"Recovered",0
"Algeria",2020-02-27,"Active Cases",1
"Algeria",2020-02-27,"Total Cases",1
"Algeria",2020-02-27,"Deaths",0
"Algeria",2020-02-27,"Recovered",0
"Algeria",2020-02-28,"Active Cases",1
"Algeria",2020-02-28,"Total Cases",1
"Algeria",2020-02-28,"Deaths",0
"Algeria",2020-02-28,"Recovered",0
"Algeria",2020-02-29,"Active Cases",1
"Algeria",2020-02-29,"Total Cases",1
"Algeria",2020-02-29,"Deaths",0
"Algeria",2020-02-29,"Recovered",0
"Algeria",2020-03-01,"Active Cases",1
"Algeria",2020-03-01,"Total Cases",1
"Algeria",2020-03-01,"Deaths",0
"Algeria",2020-03-01,"Recovered",0
"Algeria",2020-03-02,"Active Cases",3
"Algeria",2020-03-02,"Total Cases",3
"Algeria",2020-03-02,"Deaths",0
"Algeria",2020-03-02,"Recovered",0
"Algeria",2020-03-03,"Active Cases",5
"Algeria",2020-03-03,"Total Cases",5
"Algeria",2020-03-03,"Deaths",0
"Algeria",2020-03-03,"Recovered",0
"Algeria",2020-03-04,"Active Cases",12
"Algeria",2020-03-04,"Total Cases",12
"Algeria",2020-03-04,"Deaths",0
"Algeria",2020-03-04,"Recovered",0
"Algeria",2020-03-05,"Active Cases",12
"Algeria",2020-03-05,"Total Cases",12
"Algeria",2020-03-05,"Deaths",0
"Algeria",2020-03-05,"Recovered",0
"Algeria",2020-03-06,"Active Cases",17
"Algeria",2020-03-06,"Total Cases",17
"Algeria",2020-03-06,"Deaths",0
"Algeria",2020-03-06,"Recovered",0
"Algeria",2020-03-07,"Active Cases",17
"Algeria",2020-03-07,"Total Cases",17
"Algeria",2020-03-07,"Deaths",0
"Algeria",2020-03-07,"Recovered",0
"Algeria",2020-03-08,"Active Cases",19
"Algeria",2020-03-08,"Total Cases",19
"Algeria",2020-03-08,"Deaths",0
"Algeria",2020-03-08,"Recovered",0
"Algeria",2020-03-09,"Active Cases",20
"Algeria",2020-03-09,"Total Cases",20
"Algeria",2020-03-09,"Deaths",0
"Algeria",2020-03-09,"Recovered",0
"Algeria",2020-03-10,"Active Cases",20
"Algeria",2020-03-10,"Total Cases",20
"Algeria",2020-03-10,"Deaths",0
"Algeria",2020-03-10,"Recovered",0
"Algeria",2020-03-11,"Active Cases",20
"Algeria",2020-03-11,"Total Cases",20
"Algeria",2020-03-11,"Deaths",0
"Algeria",2020-03-11,"Recovered",0
"Algeria",2020-03-12,"Active Cases",15
"Algeria",2020-03-12,"Total Cases",24
"Algeria",2020-03-12,"Deaths",1
"Algeria",2020-03-12,"Recovered",8
"Algeria",2020-03-13,"Active Cases",16
"Algeria",2020-03-13,"Total Cases",26
"Algeria",2020-03-13,"Deaths",2
"Algeria",2020-03-13,"Recovered",8
"Algeria",2020-03-14,"Active Cases",22
"Algeria",2020-03-14,"Total Cases",37
"Algeria",2020-03-14,"Deaths",3
"Algeria",2020-03-14,"Recovered",12
"Algeria",2020-03-15,"Active Cases",32
"Algeria",2020-03-15,"Total Cases",48
"Algeria",2020-03-15,"Deaths",4
"Algeria",2020-03-15,"Recovered",12
"Algeria",2020-03-16,"Active Cases",38
"Algeria",2020-03-16,"Total Cases",54
"Algeria",2020-03-16,"Deaths",4
"Algeria",2020-03-16,"Recovered",12
"Algeria",2020-03-17,"Active Cases",44
"Algeria",2020-03-17,"Total Cases",60
"Algeria",2020-03-17,"Deaths",4
"Algeria",2020-03-17,"Recovered",12
"Algeria",2020-03-18,"Active Cases",55
"Algeria",2020-03-18,"Total Cases",74
"Algeria",2020-03-18,"Deaths",7
"Algeria",2020-03-18,"Recovered",12
"Algeria",2020-03-19,"Active Cases",46
"Algeria",2020-03-19,"Total Cases",87
"Algeria",2020-03-19,"Deaths",9
"Algeria",2020-03-19,"Recovered",32
"Algeria",2020-03-20,"Active Cases",47
"Algeria",2020-03-20,"Total Cases",90
"Algeria",2020-03-20,"Deaths",11
"Algeria",2020-03-20,"Recovered",32
"Algeria",2020-03-21,"Active Cases",92
"Algeria",2020-03-21,"Total Cases",139
"Algeria",2020-03-21,"Deaths",15
"Algeria",2020-03-21,"Recovered",32
"Algeria",2020-03-22,"Active Cases",119
"Algeria",2020-03-22,"Total Cases",201
"Algeria",2020-03-22,"Deaths",17
"Algeria",2020-03-22,"Recovered",65
"Algeria",2020-03-23,"Active Cases",148
"Algeria",2020-03-23,"Total Cases",230
"Algeria",2020-03-23,"Deaths",17
"Algeria",2020-03-23,"Recovered",65
"Algeria",2020-03-24,"Active Cases",221
"Algeria",2020-03-24,"Total Cases",264
"Algeria",2020-03-24,"Deaths",19
"Algeria",2020-03-24,"Recovered",24
"Algeria",2020-03-25,"Active Cases",216
"Algeria",2020-03-25,"Total Cases",302
"Algeria",2020-03-25,"Deaths",21
"Algeria",2020-03-25,"Recovered",65
"Algeria",2020-03-26,"Active Cases",313
"Algeria",2020-03-26,"Total Cases",367
"Algeria",2020-03-26,"Deaths",25
"Algeria",2020-03-26,"Recovered",29
"Algeria",2020-03-27,"Active Cases",354
"Algeria",2020-03-27,"Total Cases",409
"Algeria",2020-03-27,"Deaths",26
"Algeria",2020-03-27,"Recovered",29
"Algeria",2020-03-28,"Active Cases",394
"Algeria",2020-03-28,"Total Cases",454
"Algeria",2020-03-28,"Deaths",29
"Algeria",2020-03-28,"Recovered",31
"Algeria",2020-03-29,"Active Cases",449
"Algeria",2020-03-29,"Total Cases",511
"Algeria",2020-03-29,"Deaths",31
"Algeria",2020-03-29,"Recovered",31
"Algeria",2020-03-30,"Active Cases",512
"Algeria",2020-03-30,"Total Cases",584
"Algeria",2020-03-30,"Deaths",35
"Algeria",2020-03-30,"Recovered",37
"Algeria",2020-03-31,"Active Cases",626
"Algeria",2020-03-31,"Total Cases",716
"Algeria",2020-03-31,"Deaths",44
"Algeria",2020-03-31,"Recovered",46
"Algeria",2020-04-01,"Active Cases",728
"Algeria",2020-04-01,"Total Cases",847
"Algeria",2020-04-01,"Deaths",58
"Algeria",2020-04-01,"Recovered",61
"Algeria",2020-04-02,"Active Cases",839
"Algeria",2020-04-02,"Total Cases",986
"Algeria",2020-04-02,"Deaths",86
"Algeria",2020-04-02,"Recovered",61
"Algeria",2020-04-03,"Active Cases",1004
"Algeria",2020-04-03,"Total Cases",1171
"Algeria",2020-04-03,"Deaths",105
"Algeria",2020-04-03,"Recovered",62
"Andorra",2020-01-22,"Active Cases",0
"Andorra",2020-01-22,"Total Cases",0
"Andorra",2020-01-22,"Deaths",0
"Andorra",2020-01-22,"Recovered",0
"Andorra",2020-01-23,"Active Cases",0
"Andorra",2020-01-23,"Total Cases",0
"Andorra",2020-01-23,"Deaths",0
"Andorra",2020-01-23,"Recovered",0
"Andorra",2020-01-24,"Active Cases",0
"Andorra",2020-01-24,"Total Cases",0
"Andorra",2020-01-24,"Deaths",0
"Andorra",2020-01-24,"Recovered",0
"Andorra",2020-01-25,"Active Cases",0
"Andorra",2020-01-25,"Total Cases",0
"Andorra",2020-01-25,"Deaths",0
"Andorra",2020-01-25,"Recovered",0
"Andorra",2020-01-26,"Active Cases",0
"Andorra",2020-01-26,"Total Cases",0
"Andorra",2020-01-26,"Deaths",0
"Andorra",2020-01-26,"Recovered",0
"Andorra",2020-01-27,"Active Cases",0
"Andorra",2020-01-27,"Total Cases",0
"Andorra",2020-01-27,"Deaths",0
"Andorra",2020-01-27,"Recovered",0
"Andorra",2020-01-28,"Active Cases",0
"Andorra",2020-01-28,"Total Cases",0
"Andorra",2020-01-28,"Deaths",0
"Andorra",2020-01-28,"Recovered",0
"Andorra",2020-01-29,"Active Cases",0
"Andorra",2020-01-29,"Total Cases",0
"Andorra",2020-01-29,"Deaths",0
"Andorra",2020-01-29,"Recovered",0
"Andorra",2020-01-30,"Active Cases",0
"Andorra",2020-01-30,"Total Cases",0
"Andorra",2020-01-30,"Deaths",0
"Andorra",2020-01-30,"Recovered",0
"Andorra",2020-01-31,"Active Cases",0
"Andorra",2020-01-31,"Total Cases",0
"Andorra",2020-01-31,"Deaths",0
"Andorra",2020-01-31,"Recovered",0
"Andorra",2020-02-01,"Active Cases",0
"Andorra",2020-02-01,"Total Cases",0
"Andorra",2020-02-01,"Deaths",0
"Andorra",2020-02-01,"Recovered",0
"Andorra",2020-02-02,"Active Cases",0
"Andorra",2020-02-02,"Total Cases",0
"Andorra",2020-02-02,"Deaths",0
"Andorra",2020-02-02,"Recovered",0
"Andorra",2020-02-03,"Active Cases",0
"Andorra",2020-02-03,"Total Cases",0
"Andorra",2020-02-03,"Deaths",0
"Andorra",2020-02-03,"Recovered",0
"Andorra",2020-02-04,"Active Cases",0
"Andorra",2020-02-04,"Total Cases",0
"Andorra",2020-02-04,"Deaths",0
"Andorra",2020-02-04,"Recovered",0
"Andorra",2020-02-05,"Active Cases",0
"Andorra",2020-02-05,"Total Cases",0
"Andorra",2020-02-05,"Deaths",0
"Andorra",2020-02-05,"Recovered",0
"Andorra",2020-02-06,"Active Cases",0
"Andorra",2020-02-06,"Total Cases",0
"Andorra",2020-02-06,"Deaths",0
"Andorra",2020-02-06,"Recovered",0
"Andorra",2020-02-07,"Active Cases",0
"Andorra",2020-02-07,"Total Cases",0
"Andorra",2020-02-07,"Deaths",0
"Andorra",2020-02-07,"Recovered",0
"Andorra",2020-02-08,"Active Cases",0
"Andorra",2020-02-08,"Total Cases",0
"Andorra",2020-02-08,"Deaths",0
"Andorra",2020-02-08,"Recovered",0
"Andorra",2020-02-09,"Active Cases",0
"Andorra",2020-02-09,"Total Cases",0
"Andorra",2020-02-09,"Deaths",0
"Andorra",2020-02-09,"Recovered",0
"Andorra",2020-02-10,"Active Cases",0
"Andorra",2020-02-10,"Total Cases",0
"Andorra",2020-02-10,"Deaths",0
"Andorra",2020-02-10,"Recovered",0
"Andorra",2020-02-11,"Active Cases",0
"Andorra",2020-02-11,"Total Cases",0
"Andorra",2020-02-11,"Deaths",0
"Andorra",2020-02-11,"Recovered",0
"Andorra",2020-02-12,"Active Cases",0
"Andorra",2020-02-12,"Total Cases",0
"Andorra",2020-02-12,"Deaths",0
"Andorra",2020-02-12,"Recovered",0
"Andorra",2020-02-13,"Active Cases",0
"Andorra",2020-02-13,"Total Cases",0
"Andorra",2020-02-13,"Deaths",0
"Andorra",2020-02-13,"Recovered",0
"Andorra",2020-02-14,"Active Cases",0
"Andorra",2020-02-14,"Total Cases",0
"Andorra",2020-02-14,"Deaths",0
"Andorra",2020-02-14,"Recovered",0
"Andorra",2020-02-15,"Active Cases",0
"Andorra",2020-02-15,"Total Cases",0
"Andorra",2020-02-15,"Deaths",0
"Andorra",2020-02-15,"Recovered",0
"Andorra",2020-02-16,"Active Cases",0
"Andorra",2020-02-16,"Total Cases",0
"Andorra",2020-02-16,"Deaths",0
"Andorra",2020-02-16,"Recovered",0
"Andorra",2020-02-17,"Active Cases",0
"Andorra",2020-02-17,"Total Cases",0
"Andorra",2020-02-17,"Deaths",0
"Andorra",2020-02-17,"Recovered",0
"Andorra",2020-02-18,"Active Cases",0
"Andorra",2020-02-18,"Total Cases",0
"Andorra",2020-02-18,"Deaths",0
"Andorra",2020-02-18,"Recovered",0
"Andorra",2020-02-19,"Active Cases",0
"Andorra",2020-02-19,"Total Cases",0
"Andorra",2020-02-19,"Deaths",0
"Andorra",2020-02-19,"Recovered",0
"Andorra",2020-02-20,"Active Cases",0
"Andorra",2020-02-20,"Total Cases",0
"Andorra",2020-02-20,"Deaths",0
"Andorra",2020-02-20,"Recovered",0
"Andorra",2020-02-21,"Active Cases",0
"Andorra",2020-02-21,"Total Cases",0
"Andorra",2020-02-21,"Deaths",0
"Andorra",2020-02-21,"Recovered",0
"Andorra",2020-02-22,"Active Cases",0
"Andorra",2020-02-22,"Total Cases",0
"Andorra",2020-02-22,"Deaths",0
"Andorra",2020-02-22,"Recovered",0
"Andorra",2020-02-23,"Active Cases",0
"Andorra",2020-02-23,"Total Cases",0
"Andorra",2020-02-23,"Deaths",0
"Andorra",2020-02-23,"Recovered",0
"Andorra",2020-02-24,"Active Cases",0
"Andorra",2020-02-24,"Total Cases",0
"Andorra",2020-02-24,"Deaths",0
"Andorra",2020-02-24,"Recovered",0
"Andorra",2020-02-25,"Active Cases",0
"Andorra",2020-02-25,"Total Cases",0
"Andorra",2020-02-25,"Deaths",0
"Andorra",2020-02-25,"Recovered",0
"Andorra",2020-02-26,"Active Cases",0
"Andorra",2020-02-26,"Total Cases",0
"Andorra",2020-02-26,"Deaths",0
"Andorra",2020-02-26,"Recovered",0
"Andorra",2020-02-27,"Active Cases",0
"Andorra",2020-02-27,"Total Cases",0
"Andorra",2020-02-27,"Deaths",0
"Andorra",2020-02-27,"Recovered",0
"Andorra",2020-02-28,"Active Cases",0
"Andorra",2020-02-28,"Total Cases",0
"Andorra",2020-02-28,"Deaths",0
"Andorra",2020-02-28,"Recovered",0
"Andorra",2020-02-29,"Active Cases",0
"Andorra",2020-02-29,"Total Cases",0
"Andorra",2020-02-29,"Deaths",0
"Andorra",2020-02-29,"Recovered",0
"Andorra",2020-03-01,"Active Cases",0
"Andorra",2020-03-01,"Total Cases",0
"Andorra",2020-03-01,"Deaths",0
"Andorra",2020-03-01,"Recovered",0
"Andorra",2020-03-02,"Active Cases",1
"Andorra",2020-03-02,"Total Cases",1
"Andorra",2020-03-02,"Deaths",0
"Andorra",2020-03-02,"Recovered",0
"Andorra",2020-03-03,"Active Cases",1
"Andorra",2020-03-03,"Total Cases",1
"Andorra",2020-03-03,"Deaths",0
"Andorra",2020-03-03,"Recovered",0
"Andorra",2020-03-04,"Active Cases",1
"Andorra",2020-03-04,"Total Cases",1
"Andorra",2020-03-04,"Deaths",0
"Andorra",2020-03-04,"Recovered",0
"Andorra",2020-03-05,"Active Cases",1
"Andorra",2020-03-05,"Total Cases",1
"Andorra",2020-03-05,"Deaths",0
"Andorra",2020-03-05,"Recovered",0
"Andorra",2020-03-06,"Active Cases",1
"Andorra",2020-03-06,"Total Cases",1
"Andorra",2020-03-06,"Deaths",0
"Andorra",2020-03-06,"Recovered",0
"Andorra",2020-03-07,"Active Cases",1
"Andorra",2020-03-07,"Total Cases",1
"Andorra",2020-03-07,"Deaths",0
"Andorra",2020-03-07,"Recovered",0
"Andorra",2020-03-08,"Active Cases",1
"Andorra",2020-03-08,"Total Cases",1
"Andorra",2020-03-08,"Deaths",0
"Andorra",2020-03-08,"Recovered",0
"Andorra",2020-03-09,"Active Cases",1
"Andorra",2020-03-09,"Total Cases",1
"Andorra",2020-03-09,"Deaths",0
"Andorra",2020-03-09,"Recovered",0
"Andorra",2020-03-10,"Active Cases",1
"Andorra",2020-03-10,"Total Cases",1
"Andorra",2020-03-10,"Deaths",0
"Andorra",2020-03-10,"Recovered",0
"Andorra",2020-03-11,"Active Cases",1
"Andorra",2020-03-11,"Total Cases",1
"Andorra",2020-03-11,"Deaths",0
"Andorra",2020-03-11,"Recovered",0
"Andorra",2020-03-12,"Active Cases",0
"Andorra",2020-03-12,"Total Cases",1
"Andorra",2020-03-12,"Deaths",0
"Andorra",2020-03-12,"Recovered",1
"Andorra",2020-03-13,"Active Cases",1
"Andorra",2020-03-13,"Total Cases",1
"Andorra",2020-03-13,"Deaths",0
"Andorra",2020-03-13,"Recovered",0
"Andorra",2020-03-14,"Active Cases",0
"Andorra",2020-03-14,"Total Cases",1
"Andorra",2020-03-14,"Deaths",0
"Andorra",2020-03-14,"Recovered",1
"Andorra",2020-03-15,"Active Cases",0
"Andorra",2020-03-15,"Total Cases",1
"Andorra",2020-03-15,"Deaths",0
"Andorra",2020-03-15,"Recovered",1
"Andorra",2020-03-16,"Active Cases",1
"Andorra",2020-03-16,"Total Cases",2
"Andorra",2020-03-16,"Deaths",0
"Andorra",2020-03-16,"Recovered",1
"Andorra",2020-03-17,"Active Cases",38
"Andorra",2020-03-17,"Total Cases",39
"Andorra",2020-03-17,"Deaths",0
"Andorra",2020-03-17,"Recovered",1
"Andorra",2020-03-18,"Active Cases",38
"Andorra",2020-03-18,"Total Cases",39
"Andorra",2020-03-18,"Deaths",0
"Andorra",2020-03-18,"Recovered",1
"Andorra",2020-03-19,"Active Cases",52
"Andorra",2020-03-19,"Total Cases",53
"Andorra",2020-03-19,"Deaths",0
"Andorra",2020-03-19,"Recovered",1
"Andorra",2020-03-20,"Active Cases",74
"Andorra",2020-03-20,"Total Cases",75
"Andorra",2020-03-20,"Deaths",0
"Andorra",2020-03-20,"Recovered",1
"Andorra",2020-03-21,"Active Cases",87
"Andorra",2020-03-21,"Total Cases",88
"Andorra",2020-03-21,"Deaths",0
"Andorra",2020-03-21,"Recovered",1
"Andorra",2020-03-22,"Active Cases",111
"Andorra",2020-03-22,"Total Cases",113
"Andorra",2020-03-22,"Deaths",1
"Andorra",2020-03-22,"Recovered",1
"Andorra",2020-03-23,"Active Cases",131
"Andorra",2020-03-23,"Total Cases",133
"Andorra",2020-03-23,"Deaths",1
"Andorra",2020-03-23,"Recovered",1
"Andorra",2020-03-24,"Active Cases",162
"Andorra",2020-03-24,"Total Cases",164
"Andorra",2020-03-24,"Deaths",1
"Andorra",2020-03-24,"Recovered",1
"Andorra",2020-03-25,"Active Cases",186
"Andorra",2020-03-25,"Total Cases",188
"Andorra",2020-03-25,"Deaths",1
"Andorra",2020-03-25,"Recovered",1
"Andorra",2020-03-26,"Active Cases",220
"Andorra",2020-03-26,"Total Cases",224
"Andorra",2020-03-26,"Deaths",3
"Andorra",2020-03-26,"Recovered",1
"Andorra",2020-03-27,"Active Cases",263
"Andorra",2020-03-27,"Total Cases",267
"Andorra",2020-03-27,"Deaths",3
"Andorra",2020-03-27,"Recovered",1
"Andorra",2020-03-28,"Active Cases",304
"Andorra",2020-03-28,"Total Cases",308
"Andorra",2020-03-28,"Deaths",3
"Andorra",2020-03-28,"Recovered",1
"Andorra",2020-03-29,"Active Cases",327
"Andorra",2020-03-29,"Total Cases",334
"Andorra",2020-03-29,"Deaths",6
"Andorra",2020-03-29,"Recovered",1
"Andorra",2020-03-30,"Active Cases",352
"Andorra",2020-03-30,"Total Cases",370
"Andorra",2020-03-30,"Deaths",8
"Andorra",2020-03-30,"Recovered",10
"Andorra",2020-03-31,"Active Cases",354
"Andorra",2020-03-31,"Total Cases",376
"Andorra",2020-03-31,"Deaths",12
"Andorra",2020-03-31,"Recovered",10
"Andorra",2020-04-01,"Active Cases",366
"Andorra",2020-04-01,"Total Cases",390
"Andorra",2020-04-01,"Deaths",14
"Andorra",2020-04-01,"Recovered",10
"Andorra",2020-04-02,"Active Cases",403
"Andorra",2020-04-02,"Total Cases",428
"Andorra",2020-04-02,"Deaths",15
"Andorra",2020-04-02,"Recovered",10
"Andorra",2020-04-03,"Active Cases",407
"Andorra",2020-04-03,"Total Cases",439
"Andorra",2020-04-03,"Deaths",16
"Andorra",2020-04-03,"Recovered",16
"Angola",2020-01-22,"Active Cases",0
"Angola",2020-01-22,"Total Cases",0
"Angola",2020-01-22,"Deaths",0
"Angola",2020-01-22,"Recovered",0
"Angola",2020-01-23,"Active Cases",0
"Angola",2020-01-23,"Total Cases",0
"Angola",2020-01-23,"Deaths",0
"Angola",2020-01-23,"Recovered",0
"Angola",2020-01-24,"Active Cases",0
"Angola",2020-01-24,"Total Cases",0
"Angola",2020-01-24,"Deaths",0
"Angola",2020-01-24,"Recovered",0
"Angola",2020-01-25,"Active Cases",0
"Angola",2020-01-25,"Total Cases",0
"Angola",2020-01-25,"Deaths",0
"Angola",2020-01-25,"Recovered",0
"Angola",2020-01-26,"Active Cases",0
"Angola",2020-01-26,"Total Cases",0
"Angola",2020-01-26,"Deaths",0
"Angola",2020-01-26,"Recovered",0
"Angola",2020-01-27,"Active Cases",0
"Angola",2020-01-27,"Total Cases",0
"Angola",2020-01-27,"Deaths",0
"Angola",2020-01-27,"Recovered",0
"Angola",2020-01-28,"Active Cases",0
"Angola",2020-01-28,"Total Cases",0
"Angola",2020-01-28,"Deaths",0
"Angola",2020-01-28,"Recovered",0
"Angola",2020-01-29,"Active Cases",0
"Angola",2020-01-29,"Total Cases",0
"Angola",2020-01-29,"Deaths",0
"Angola",2020-01-29,"Recovered",0
"Angola",2020-01-30,"Active Cases",0
"Angola",2020-01-30,"Total Cases",0
"Angola",2020-01-30,"Deaths",0
"Angola",2020-01-30,"Recovered",0
"Angola",2020-01-31,"Active Cases",0
"Angola",2020-01-31,"Total Cases",0
"Angola",2020-01-31,"Deaths",0
"Angola",2020-01-31,"Recovered",0
"Angola",2020-02-01,"Active Cases",0
"Angola",2020-02-01,"Total Cases",0
"Angola",2020-02-01,"Deaths",0
"Angola",2020-02-01,"Recovered",0
"Angola",2020-02-02,"Active Cases",0
"Angola",2020-02-02,"Total Cases",0
"Angola",2020-02-02,"Deaths",0
"Angola",2020-02-02,"Recovered",0
"Angola",2020-02-03,"Active Cases",0
"Angola",2020-02-03,"Total Cases",0
"Angola",2020-02-03,"Deaths",0
"Angola",2020-02-03,"Recovered",0
"Angola",2020-02-04,"Active Cases",0
"Angola",2020-02-04,"Total Cases",0
"Angola",2020-02-04,"Deaths",0
"Angola",2020-02-04,"Recovered",0
"Angola",2020-02-05,"Active Cases",0
"Angola",2020-02-05,"Total Cases",0
